pid,TARIFF
161938,TARIFF_OPTION_87
161939,TARIFF_OPTION_87
161940,TARIFF_OPTION_87
161945,TARIFF_OPTION_87
161945,TARIFF_OPTION_97
161947,TARIFF_OPTION_88
161950,TARIFF_OPTION_87
161951,TARIFF_OPTION_87
161952,TARIFF_OPTION_87
161953,TARIFF_OPTION_87
161954,TARIFF_OPTION_87
161957,TARIFF_OPTION_87
161958,TARIFF_OPTION_87
161959,TARIFF_OPTION_87
161960,TARIFF_OPTION_87
161962,TARIFF_OPTION_87
161964,TARIFF_OPTION_87
161965,TARIFF_OPTION_87
161965,TARIFF_OPTION_97
161965,TARIFF_OPTION_118
161968,TARIFF_OPTION_87
161969,TARIFF_OPTION_87
161970,TARIFF_OPTION_87
161971,TARIFF_OPTION_87
161972,TARIFF_OPTION_87
161973,TARIFF_OPTION_87
161974,TARIFF_OPTION_87
161975,TARIFF_OPTION_87
161976,TARIFF_OPTION_87
161978,TARIFF_OPTION_87
161979,TARIFF_OPTION_87
161980,TARIFF_OPTION_87
161981,TARIFF_OPTION_87
161982,TARIFF_OPTION_87
161983,TARIFF_OPTION_87
161984,TARIFF_OPTION_87
161986,TARIFF_OPTION_87
161987,TARIFF_OPTION_87
161989,TARIFF_OPTION_87
161990,TARIFF_OPTION_87
161991,TARIFF_OPTION_87
161992,TARIFF_OPTION_87
161993,TARIFF_OPTION_87
161995,TARIFF_OPTION_87
161996,TARIFF_OPTION_87
161998,TARIFF_OPTION_87
161998,TARIFF_OPTION_97
161998,TARIFF_OPTION_127
162001,TARIFF_OPTION_87
162002,TARIFF_OPTION_87
162003,TARIFF_OPTION_87
162004,TARIFF_OPTION_87
162005,TARIFF_OPTION_87
162006,TARIFF_OPTION_87
162008,TARIFF_OPTION_87
162009,TARIFF_OPTION_87
162010,TARIFF_OPTION_87
162011,TARIFF_OPTION_87
162012,TARIFF_OPTION_87
162013,TARIFF_OPTION_87
162015,TARIFF_OPTION_87
162016,TARIFF_OPTION_87
162017,TARIFF_OPTION_87
162018,TARIFF_OPTION_87
162019,TARIFF_OPTION_87
162021,TARIFF_OPTION_87
162022,TARIFF_OPTION_87
162025,TARIFF_OPTION_87
162028,TARIFF_OPTION_87
162029,TARIFF_OPTION_87
162031,TARIFF_OPTION_87
162032,TARIFF_OPTION_87
162033,TARIFF_OPTION_87
162035,TARIFF_OPTION_87
162036,TARIFF_OPTION_87
162037,TARIFF_OPTION_87
162038,TARIFF_OPTION_87
162039,TARIFF_OPTION_87
162040,TARIFF_OPTION_87
162041,TARIFF_OPTION_87
162042,TARIFF_OPTION_87
162043,TARIFF_OPTION_87
162044,TARIFF_OPTION_87
162044,TARIFF_OPTION_97
162045,TARIFF_OPTION_87
162046,TARIFF_OPTION_87
162047,TARIFF_OPTION_87
162047,TARIFF_OPTION_88
162048,TARIFF_OPTION_87
162050,TARIFF_OPTION_87
162051,TARIFF_OPTION_87
162054,TARIFF_OPTION_87
162054,TARIFF_OPTION_97
162055,TARIFF_OPTION_87
162055,TARIFF_OPTION_97
162056,TARIFF_OPTION_87
162057,TARIFF_OPTION_87
162060,TARIFF_OPTION_87
162062,TARIFF_OPTION_87
162063,TARIFF_OPTION_87
162065,TARIFF_OPTION_87
162067,TARIFF_OPTION_87
162069,TARIFF_OPTION_87
162070,TARIFF_OPTION_87
162070,TARIFF_OPTION_97
162070,TARIFF_OPTION_116
162070,TARIFF_OPTION_137
162071,TARIFF_OPTION_87
162077,TARIFF_OPTION_87
162078,TARIFF_OPTION_87
162079,TARIFF_OPTION_87
162080,TARIFF_OPTION_87
162082,TARIFF_OPTION_87
162083,TARIFF_OPTION_87
162084,TARIFF_OPTION_87
162085,TARIFF_OPTION_29
162085,TARIFF_OPTION_87
162086,TARIFF_OPTION_87
162086,TARIFF_OPTION_88
162087,TARIFF_OPTION_87
162088,TARIFF_OPTION_87
162089,TARIFF_OPTION_87
162090,TARIFF_OPTION_87
162091,TARIFF_OPTION_87
162092,TARIFF_OPTION_87
162093,TARIFF_OPTION_87
162094,TARIFF_OPTION_87
162096,TARIFF_OPTION_87
162097,TARIFF_OPTION_87
162099,TARIFF_OPTION_87
162100,TARIFF_OPTION_87
162101,TARIFF_OPTION_87
162101,TARIFF_OPTION_97
162102,TARIFF_OPTION_87
162103,TARIFF_OPTION_87
162104,TARIFF_OPTION_87
162105,TARIFF_OPTION_87
162107,TARIFF_OPTION_87
162108,TARIFF_OPTION_87
162109,TARIFF_OPTION_87
162110,TARIFF_OPTION_87
162111,TARIFF_OPTION_87
162112,TARIFF_OPTION_87
162113,TARIFF_OPTION_87
162116,TARIFF_OPTION_87
162117,TARIFF_OPTION_87
162119,TARIFF_OPTION_87
162120,TARIFF_OPTION_87
162121,TARIFF_OPTION_87
162122,TARIFF_OPTION_87
162123,TARIFF_OPTION_87
162124,TARIFF_OPTION_87
162125,TARIFF_OPTION_87
162128,TARIFF_OPTION_87
162129,TARIFF_OPTION_87
162130,TARIFF_OPTION_87
162130,TARIFF_OPTION_96
162130,TARIFF_OPTION_102
162130,TARIFF_OPTION_112
162131,TARIFF_OPTION_87
162132,TARIFF_OPTION_87
162132,TARIFF_OPTION_97
162133,TARIFF_OPTION_87
162134,TARIFF_OPTION_87
162135,TARIFF_OPTION_87
162136,TARIFF_OPTION_87
162137,TARIFF_OPTION_87
162138,TARIFF_OPTION_87
162139,TARIFF_OPTION_87
162141,TARIFF_OPTION_87
162143,TARIFF_OPTION_87
162144,TARIFF_OPTION_87
162145,TARIFF_OPTION_87
162146,TARIFF_OPTION_87
162147,TARIFF_OPTION_87
162148,TARIFF_OPTION_87
162149,TARIFF_OPTION_87
162152,TARIFF_OPTION_87
162154,TARIFF_OPTION_87
162155,TARIFF_OPTION_87
162156,TARIFF_OPTION_87
162158,TARIFF_OPTION_87
162158,TARIFF_OPTION_97
162159,TARIFF_OPTION_87
162160,TARIFF_OPTION_87
162161,TARIFF_OPTION_87
162162,TARIFF_OPTION_87
162163,TARIFF_OPTION_87
162164,TARIFF_OPTION_87
162167,TARIFF_OPTION_87
162169,TARIFF_OPTION_87
162170,TARIFF_OPTION_87
162170,TARIFF_OPTION_97
162170,TARIFF_OPTION_116
162170,TARIFF_OPTION_137
162171,TARIFF_OPTION_87
162171,TARIFF_OPTION_97
162173,TARIFF_OPTION_87
162174,TARIFF_OPTION_87
162175,TARIFF_OPTION_87
162176,TARIFF_OPTION_88
162177,TARIFF_OPTION_87
162178,TARIFF_OPTION_87
162180,TARIFF_OPTION_29
162180,TARIFF_OPTION_87
162181,TARIFF_OPTION_87
162181,TARIFF_OPTION_97
162182,TARIFF_OPTION_87
162182,TARIFF_OPTION_97
162184,TARIFF_OPTION_87
162185,TARIFF_OPTION_87
162186,TARIFF_OPTION_87
162187,TARIFF_OPTION_87
162188,TARIFF_OPTION_87
162189,TARIFF_OPTION_87
162190,TARIFF_OPTION_87
162191,TARIFF_OPTION_87
162193,TARIFF_OPTION_87
162194,TARIFF_OPTION_87
162195,TARIFF_OPTION_87
162197,TARIFF_OPTION_87
162197,TARIFF_OPTION_105
162197,TARIFF_OPTION_110
162197,TARIFF_OPTION_111
162198,TARIFF_OPTION_87
162198,TARIFF_OPTION_97
162200,TARIFF_OPTION_87
162201,TARIFF_OPTION_87
162202,TARIFF_OPTION_87
162203,TARIFF_OPTION_87
162204,TARIFF_OPTION_87
162205,TARIFF_OPTION_87
162206,TARIFF_OPTION_87
162209,TARIFF_OPTION_87
162210,TARIFF_OPTION_87
162211,TARIFF_OPTION_87
162212,TARIFF_OPTION_87
162213,TARIFF_OPTION_87
162214,TARIFF_OPTION_87
162215,TARIFF_OPTION_87
162216,TARIFF_OPTION_87
162216,TARIFF_OPTION_97
162216,TARIFF_OPTION_116
162216,TARIFF_OPTION_137
162217,TARIFF_OPTION_87
162219,TARIFF_OPTION_87
162220,TARIFF_OPTION_87
162222,TARIFF_OPTION_87
162222,TARIFF_OPTION_97
162222,TARIFF_OPTION_113
162223,TARIFF_OPTION_87
162225,TARIFF_OPTION_87
162226,TARIFF_OPTION_87
162227,TARIFF_OPTION_87
162228,TARIFF_OPTION_87
162229,TARIFF_OPTION_87
162230,TARIFF_OPTION_87
162231,TARIFF_OPTION_87
162234,TARIFF_OPTION_87
162234,TARIFF_OPTION_97
162234,TARIFF_OPTION_118
162235,TARIFF_OPTION_87
162236,TARIFF_OPTION_87
162236,TARIFF_OPTION_97
162236,TARIFF_OPTION_118
162238,TARIFF_OPTION_87
162238,TARIFF_OPTION_96
162238,TARIFF_OPTION_122
162238,TARIFF_OPTION_128
162239,TARIFF_OPTION_87
162240,TARIFF_OPTION_87
162241,TARIFF_OPTION_87
162242,TARIFF_OPTION_87
162243,TARIFF_OPTION_87
162244,TARIFF_OPTION_87
162248,TARIFF_OPTION_87
162249,TARIFF_OPTION_87
162250,TARIFF_OPTION_88
162251,TARIFF_OPTION_87
162252,TARIFF_OPTION_87
162253,TARIFF_OPTION_87
162254,TARIFF_OPTION_87
162255,TARIFF_OPTION_87
162256,TARIFF_OPTION_87
162257,TARIFF_OPTION_87
162259,TARIFF_OPTION_87
162261,TARIFF_OPTION_87
162262,TARIFF_OPTION_87
162264,TARIFF_OPTION_87
162265,TARIFF_OPTION_87
162266,TARIFF_OPTION_87
162271,TARIFF_OPTION_87
162272,TARIFF_OPTION_87
162273,TARIFF_OPTION_87
162275,TARIFF_OPTION_87
162276,TARIFF_OPTION_87
162277,TARIFF_OPTION_87
162280,TARIFF_OPTION_87
162282,TARIFF_OPTION_87
162282,TARIFF_OPTION_97
162282,TARIFF_OPTION_118
162283,TARIFF_OPTION_87
162283,TARIFF_OPTION_97
162284,TARIFF_OPTION_87
162284,TARIFF_OPTION_97
162285,TARIFF_OPTION_87
162286,TARIFF_OPTION_87
162287,TARIFF_OPTION_87
162288,TARIFF_OPTION_87
162290,TARIFF_OPTION_87
162291,TARIFF_OPTION_87
162292,TARIFF_OPTION_87
162293,TARIFF_OPTION_87
162294,TARIFF_OPTION_87
162295,TARIFF_OPTION_87
162296,TARIFF_OPTION_87
162297,TARIFF_OPTION_87
162298,TARIFF_OPTION_87
162299,TARIFF_OPTION_87
162300,TARIFF_OPTION_87
162301,TARIFF_OPTION_87
162301,TARIFF_OPTION_97
162301,TARIFF_OPTION_118
162302,TARIFF_OPTION_87
162302,TARIFF_OPTION_97
162303,TARIFF_OPTION_87
162304,TARIFF_OPTION_87
162305,TARIFF_OPTION_87
162306,TARIFF_OPTION_87
162306,TARIFF_OPTION_97
162306,TARIFF_OPTION_116
162306,TARIFF_OPTION_137
162307,TARIFF_OPTION_87
162308,TARIFF_OPTION_87
162309,TARIFF_OPTION_87
162310,TARIFF_OPTION_87
162311,TARIFF_OPTION_87
162312,TARIFF_OPTION_87
162313,TARIFF_OPTION_87
162313,TARIFF_OPTION_97
162314,TARIFF_OPTION_87
162316,TARIFF_OPTION_87
162317,TARIFF_OPTION_87
162318,TARIFF_OPTION_87
162320,TARIFF_OPTION_87
162321,TARIFF_OPTION_87
162322,TARIFF_OPTION_87
162326,TARIFF_OPTION_87
162327,TARIFF_OPTION_87
162329,TARIFF_OPTION_87
162330,TARIFF_OPTION_87
162330,TARIFF_OPTION_97
162331,TARIFF_OPTION_87
162332,TARIFF_OPTION_87
162333,TARIFF_OPTION_87
162334,TARIFF_OPTION_87
162335,TARIFF_OPTION_87
162336,TARIFF_OPTION_87
162338,TARIFF_OPTION_87
162339,TARIFF_OPTION_87
162341,TARIFF_OPTION_87
162342,TARIFF_OPTION_87
162343,TARIFF_OPTION_87
162344,TARIFF_OPTION_87
162345,TARIFF_OPTION_87
162346,TARIFF_OPTION_87
162347,TARIFF_OPTION_87
162348,TARIFF_OPTION_87
162349,TARIFF_OPTION_87
162350,TARIFF_OPTION_87
162351,TARIFF_OPTION_87
162352,TARIFF_OPTION_87
162353,TARIFF_OPTION_87
162354,TARIFF_OPTION_87
162356,TARIFF_OPTION_87
162360,TARIFF_OPTION_87
162361,TARIFF_OPTION_87
162362,TARIFF_OPTION_87
162363,TARIFF_OPTION_87
162364,TARIFF_OPTION_87
162365,TARIFF_OPTION_87
162366,TARIFF_OPTION_87
162366,TARIFF_OPTION_97
162366,TARIFF_OPTION_116
162366,TARIFF_OPTION_137
162367,TARIFF_OPTION_87
162368,TARIFF_OPTION_87
162369,TARIFF_OPTION_87
162370,TARIFF_OPTION_87
162371,TARIFF_OPTION_87
162372,TARIFF_OPTION_87
162373,TARIFF_OPTION_87
162373,TARIFF_OPTION_97
162373,TARIFF_OPTION_118
162373,TARIFF_OPTION_127
162374,TARIFF_OPTION_87
162377,TARIFF_OPTION_87
162378,TARIFF_OPTION_87
162379,TARIFF_OPTION_87
162380,TARIFF_OPTION_87
162381,TARIFF_OPTION_87
162382,TARIFF_OPTION_87
162383,TARIFF_OPTION_87
162383,TARIFF_OPTION_97
162383,TARIFF_OPTION_118
162384,TARIFF_OPTION_87
162385,TARIFF_OPTION_87
162386,TARIFF_OPTION_87
162387,TARIFF_OPTION_87
162388,TARIFF_OPTION_87
162389,TARIFF_OPTION_87
162390,TARIFF_OPTION_87
162391,TARIFF_OPTION_87
162392,TARIFF_OPTION_88
162393,TARIFF_OPTION_87
162394,TARIFF_OPTION_87
162395,TARIFF_OPTION_87
162396,TARIFF_OPTION_87
162399,TARIFF_OPTION_88
162400,TARIFF_OPTION_87
162400,TARIFF_OPTION_97
162400,TARIFF_OPTION_118
162402,TARIFF_OPTION_87
162403,TARIFF_OPTION_87
162404,TARIFF_OPTION_87
162405,TARIFF_OPTION_87
162406,TARIFF_OPTION_87
162408,TARIFF_OPTION_87
162410,TARIFF_OPTION_87
162410,TARIFF_OPTION_97
162410,TARIFF_OPTION_118
162411,TARIFF_OPTION_87
162412,TARIFF_OPTION_87
162413,TARIFF_OPTION_88
162414,TARIFF_OPTION_87
162416,TARIFF_OPTION_87
162417,TARIFF_OPTION_87
162418,TARIFF_OPTION_87
162419,TARIFF_OPTION_87
162420,TARIFF_OPTION_87
162421,TARIFF_OPTION_87
162423,TARIFF_OPTION_87
162424,TARIFF_OPTION_87
162426,TARIFF_OPTION_87
162428,TARIFF_OPTION_87
162429,TARIFF_OPTION_87
162429,TARIFF_OPTION_97
162430,TARIFF_OPTION_87
162430,TARIFF_OPTION_97
162430,TARIFF_OPTION_118
162431,TARIFF_OPTION_87
162431,TARIFF_OPTION_97
162433,TARIFF_OPTION_87
162434,TARIFF_OPTION_87
162435,TARIFF_OPTION_87
162436,TARIFF_OPTION_87
162437,TARIFF_OPTION_87
162438,TARIFF_OPTION_87
162439,TARIFF_OPTION_87
162440,TARIFF_OPTION_87
162442,TARIFF_OPTION_87
162443,TARIFF_OPTION_87
162444,TARIFF_OPTION_87
162445,TARIFF_OPTION_87
162445,TARIFF_OPTION_97
162445,TARIFF_OPTION_118
162446,TARIFF_OPTION_87
162448,TARIFF_OPTION_87
162449,TARIFF_OPTION_87
162450,TARIFF_OPTION_87
162451,TARIFF_OPTION_87
162452,TARIFF_OPTION_87
162453,TARIFF_OPTION_87
162454,TARIFF_OPTION_87
162456,TARIFF_OPTION_87
162458,TARIFF_OPTION_87
162459,TARIFF_OPTION_87
162460,TARIFF_OPTION_87
162460,TARIFF_OPTION_97
162461,TARIFF_OPTION_87
162462,TARIFF_OPTION_87
162462,TARIFF_OPTION_105
162462,TARIFF_OPTION_109
162462,TARIFF_OPTION_119
162463,TARIFF_OPTION_87
162465,TARIFF_OPTION_87
162467,TARIFF_OPTION_87
162468,TARIFF_OPTION_87
162468,TARIFF_OPTION_97
162468,TARIFF_OPTION_113
162469,TARIFF_OPTION_87
162470,TARIFF_OPTION_87
162471,TARIFF_OPTION_87
162472,TARIFF_OPTION_87
162473,TARIFF_OPTION_87
162474,TARIFF_OPTION_87
162475,TARIFF_OPTION_87
162476,TARIFF_OPTION_87
162477,TARIFF_OPTION_87
162483,TARIFF_OPTION_87
162484,TARIFF_OPTION_87
162485,TARIFF_OPTION_87
162486,TARIFF_OPTION_87
162487,TARIFF_OPTION_87
162488,TARIFF_OPTION_87
162489,TARIFF_OPTION_87
162490,TARIFF_OPTION_87
162491,TARIFF_OPTION_87
162492,TARIFF_OPTION_87
162493,TARIFF_OPTION_87
162494,TARIFF_OPTION_87
162495,TARIFF_OPTION_87
162496,TARIFF_OPTION_87
162497,TARIFF_OPTION_87
162498,TARIFF_OPTION_87
162502,TARIFF_OPTION_87
162503,TARIFF_OPTION_87
162503,TARIFF_OPTION_97
162504,TARIFF_OPTION_87
162505,TARIFF_OPTION_87
162506,TARIFF_OPTION_87
162508,TARIFF_OPTION_87
162509,TARIFF_OPTION_87
162510,TARIFF_OPTION_87
162510,TARIFF_OPTION_97
162510,TARIFF_OPTION_118
162511,TARIFF_OPTION_87
162512,TARIFF_OPTION_87
162513,TARIFF_OPTION_29
162513,TARIFF_OPTION_87
162514,TARIFF_OPTION_87
162515,TARIFF_OPTION_87
162516,TARIFF_OPTION_87
162518,TARIFF_OPTION_87
162519,TARIFF_OPTION_87
162520,TARIFF_OPTION_87
162521,TARIFF_OPTION_87
162522,TARIFF_OPTION_87
162523,TARIFF_OPTION_87
162524,TARIFF_OPTION_87
162525,TARIFF_OPTION_87
162528,TARIFF_OPTION_87
162529,TARIFF_OPTION_88
162530,TARIFF_OPTION_87
162530,TARIFF_OPTION_105
162530,TARIFF_OPTION_110
162530,TARIFF_OPTION_111
162531,TARIFF_OPTION_87
162531,TARIFF_OPTION_97
162531,TARIFF_OPTION_118
162532,TARIFF_OPTION_87
162533,TARIFF_OPTION_87
162534,TARIFF_OPTION_87
162535,TARIFF_OPTION_87
162536,TARIFF_OPTION_87
162537,TARIFF_OPTION_87
162538,TARIFF_OPTION_87
162540,TARIFF_OPTION_87
162541,TARIFF_OPTION_87
162542,TARIFF_OPTION_87
162543,TARIFF_OPTION_87
162544,TARIFF_OPTION_87
162545,TARIFF_OPTION_87
162545,TARIFF_OPTION_96
162545,TARIFF_OPTION_122
162546,TARIFF_OPTION_87
162547,TARIFF_OPTION_87
162550,TARIFF_OPTION_87
162551,TARIFF_OPTION_87
162552,TARIFF_OPTION_87
162552,TARIFF_OPTION_97
162552,TARIFF_OPTION_116
162552,TARIFF_OPTION_137
162553,TARIFF_OPTION_87
162553,TARIFF_OPTION_97
162554,TARIFF_OPTION_87
162554,TARIFF_OPTION_97
162554,TARIFF_OPTION_113
162556,TARIFF_OPTION_87
162557,TARIFF_OPTION_87
162558,TARIFF_OPTION_87
162560,TARIFF_OPTION_87
162561,TARIFF_OPTION_87
162563,TARIFF_OPTION_87
162564,TARIFF_OPTION_87
162565,TARIFF_OPTION_87
162566,TARIFF_OPTION_29
162566,TARIFF_OPTION_87
162567,TARIFF_OPTION_87
162567,TARIFF_OPTION_97
162567,TARIFF_OPTION_116
162567,TARIFF_OPTION_137
162568,TARIFF_OPTION_87
162571,TARIFF_OPTION_87
162572,TARIFF_OPTION_87
162573,TARIFF_OPTION_87
162574,TARIFF_OPTION_87
162576,TARIFF_OPTION_87
162577,TARIFF_OPTION_87
162578,TARIFF_OPTION_87
162579,TARIFF_OPTION_87
162580,TARIFF_OPTION_87
162581,TARIFF_OPTION_87
162582,TARIFF_OPTION_87
162583,TARIFF_OPTION_87
162584,TARIFF_OPTION_87
162586,TARIFF_OPTION_87
162588,TARIFF_OPTION_87
162590,TARIFF_OPTION_87
162591,TARIFF_OPTION_87
162592,TARIFF_OPTION_87
162593,TARIFF_OPTION_87
162594,TARIFF_OPTION_88
162596,TARIFF_OPTION_88
162597,TARIFF_OPTION_87
162598,TARIFF_OPTION_87
162599,TARIFF_OPTION_87
162600,TARIFF_OPTION_87
162601,TARIFF_OPTION_87
162602,TARIFF_OPTION_87
162603,TARIFF_OPTION_87
162604,TARIFF_OPTION_87
162606,TARIFF_OPTION_87
162607,TARIFF_OPTION_87
162610,TARIFF_OPTION_87
162610,TARIFF_OPTION_101
162610,TARIFF_OPTION_108
162611,TARIFF_OPTION_87
162612,TARIFF_OPTION_87
162613,TARIFF_OPTION_87
162614,TARIFF_OPTION_87
162615,TARIFF_OPTION_87
162616,TARIFF_OPTION_87
162617,TARIFF_OPTION_87
162618,TARIFF_OPTION_87
162619,TARIFF_OPTION_87
162621,TARIFF_OPTION_87
162622,TARIFF_OPTION_87
162623,TARIFF_OPTION_88
162624,TARIFF_OPTION_87
162627,TARIFF_OPTION_87
162628,TARIFF_OPTION_87
162629,TARIFF_OPTION_87
162629,TARIFF_OPTION_97
162631,TARIFF_OPTION_87
162632,TARIFF_OPTION_87
162632,TARIFF_OPTION_97
162633,TARIFF_OPTION_87
162634,TARIFF_OPTION_87
162635,TARIFF_OPTION_87
162636,TARIFF_OPTION_87
162637,TARIFF_OPTION_87
162638,TARIFF_OPTION_87
162639,TARIFF_OPTION_87
162640,TARIFF_OPTION_87
162642,TARIFF_OPTION_87
162643,TARIFF_OPTION_87
162644,TARIFF_OPTION_87
162645,TARIFF_OPTION_87
162648,TARIFF_OPTION_87
162649,TARIFF_OPTION_87
162652,TARIFF_OPTION_87
162652,TARIFF_OPTION_101
162652,TARIFF_OPTION_107
162653,TARIFF_OPTION_87
162654,TARIFF_OPTION_87
162654,TARIFF_OPTION_97
162654,TARIFF_OPTION_113
162655,TARIFF_OPTION_87
162656,TARIFF_OPTION_87
162656,TARIFF_OPTION_97
162656,TARIFF_OPTION_115
162656,TARIFF_OPTION_137
162657,TARIFF_OPTION_87
162658,TARIFF_OPTION_87
162659,TARIFF_OPTION_87
162659,TARIFF_OPTION_97
162659,TARIFF_OPTION_114
162660,TARIFF_OPTION_87
162661,TARIFF_OPTION_87
162662,TARIFF_OPTION_87
162663,TARIFF_OPTION_87
162664,TARIFF_OPTION_87
162665,TARIFF_OPTION_87
162666,TARIFF_OPTION_87
162667,TARIFF_OPTION_87
162669,TARIFF_OPTION_87
162670,TARIFF_OPTION_87
162671,TARIFF_OPTION_87
162672,TARIFF_OPTION_87
162674,TARIFF_OPTION_87
162675,TARIFF_OPTION_87
162675,TARIFF_OPTION_97
162675,TARIFF_OPTION_116
162675,TARIFF_OPTION_137
162676,TARIFF_OPTION_87
162677,TARIFF_OPTION_87
162678,TARIFF_OPTION_87
162679,TARIFF_OPTION_87
162680,TARIFF_OPTION_87
162681,TARIFF_OPTION_87
162682,TARIFF_OPTION_87
162683,TARIFF_OPTION_87
162684,TARIFF_OPTION_88
162685,TARIFF_OPTION_87
162686,TARIFF_OPTION_87
162687,TARIFF_OPTION_87
162688,TARIFF_OPTION_87
162690,TARIFF_OPTION_87
162691,TARIFF_OPTION_87
162693,TARIFF_OPTION_87
162693,TARIFF_OPTION_97
162693,TARIFF_OPTION_116
162693,TARIFF_OPTION_137
162694,TARIFF_OPTION_87
162695,TARIFF_OPTION_87
162696,TARIFF_OPTION_88
162697,TARIFF_OPTION_87
162698,TARIFF_OPTION_87
162699,TARIFF_OPTION_87
162700,TARIFF_OPTION_87
162700,TARIFF_OPTION_88
162701,TARIFF_OPTION_87
162704,TARIFF_OPTION_87
162704,TARIFF_OPTION_96
162704,TARIFF_OPTION_122
162707,TARIFF_OPTION_87
162708,TARIFF_OPTION_87
162709,TARIFF_OPTION_87
162710,TARIFF_OPTION_87
162711,TARIFF_OPTION_87
162712,TARIFF_OPTION_87
162715,TARIFF_OPTION_87
162716,TARIFF_OPTION_88
162717,TARIFF_OPTION_87
162717,TARIFF_OPTION_96
162717,TARIFF_OPTION_122
162718,TARIFF_OPTION_87
162718,TARIFF_OPTION_96
162718,TARIFF_OPTION_122
162719,TARIFF_OPTION_88
162720,TARIFF_OPTION_87
162722,TARIFF_OPTION_87
162723,TARIFF_OPTION_87
162725,TARIFF_OPTION_87
162726,TARIFF_OPTION_87
162727,TARIFF_OPTION_87
162728,TARIFF_OPTION_87
162729,TARIFF_OPTION_87
162730,TARIFF_OPTION_87
162731,TARIFF_OPTION_87
162732,TARIFF_OPTION_87
162734,TARIFF_OPTION_87
162735,TARIFF_OPTION_87
162736,TARIFF_OPTION_87
162737,TARIFF_OPTION_87
162738,TARIFF_OPTION_87
162739,TARIFF_OPTION_87
162740,TARIFF_OPTION_87
162741,TARIFF_OPTION_87
162742,TARIFF_OPTION_87
162742,TARIFF_OPTION_97
162743,TARIFF_OPTION_87
162744,TARIFF_OPTION_87
162745,TARIFF_OPTION_87
162746,TARIFF_OPTION_87
162747,TARIFF_OPTION_87
162748,TARIFF_OPTION_87
162749,TARIFF_OPTION_87
162750,TARIFF_OPTION_87
162751,TARIFF_OPTION_87
162751,TARIFF_OPTION_96
162751,TARIFF_OPTION_98
162751,TARIFF_OPTION_102
162752,TARIFF_OPTION_87
162753,TARIFF_OPTION_87
162756,TARIFF_OPTION_87
162756,TARIFF_OPTION_88
162757,TARIFF_OPTION_87
162760,TARIFF_OPTION_87
162761,TARIFF_OPTION_87
162762,TARIFF_OPTION_87
162763,TARIFF_OPTION_87
162764,TARIFF_OPTION_87
162764,TARIFF_OPTION_88
162765,TARIFF_OPTION_87
162766,TARIFF_OPTION_87
162767,TARIFF_OPTION_87
162768,TARIFF_OPTION_87
162769,TARIFF_OPTION_87
162769,TARIFF_OPTION_97
162769,TARIFF_OPTION_118
162770,TARIFF_OPTION_87
162770,TARIFF_OPTION_97
162772,TARIFF_OPTION_87
162773,TARIFF_OPTION_87
162775,TARIFF_OPTION_88
162776,TARIFF_OPTION_87
162777,TARIFF_OPTION_87
162778,TARIFF_OPTION_87
162780,TARIFF_OPTION_87
162781,TARIFF_OPTION_87
162782,TARIFF_OPTION_87
162783,TARIFF_OPTION_87
162784,TARIFF_OPTION_87
162784,TARIFF_OPTION_88
162785,TARIFF_OPTION_87
162786,TARIFF_OPTION_87
162787,TARIFF_OPTION_87
162788,TARIFF_OPTION_87
162788,TARIFF_OPTION_97
162788,TARIFF_OPTION_118
162790,TARIFF_OPTION_87
162791,TARIFF_OPTION_87
162792,TARIFF_OPTION_87
162793,TARIFF_OPTION_88
162794,TARIFF_OPTION_87
162795,TARIFF_OPTION_87
162796,TARIFF_OPTION_87
162797,TARIFF_OPTION_87
162798,TARIFF_OPTION_87
162799,TARIFF_OPTION_87
162800,TARIFF_OPTION_87
162801,TARIFF_OPTION_87
162802,TARIFF_OPTION_87
162803,TARIFF_OPTION_87
162803,TARIFF_OPTION_88
162804,TARIFF_OPTION_87
162806,TARIFF_OPTION_88
162808,TARIFF_OPTION_87
162809,TARIFF_OPTION_87
162810,TARIFF_OPTION_87
162812,TARIFF_OPTION_87
162813,TARIFF_OPTION_87
162814,TARIFF_OPTION_88
162815,TARIFF_OPTION_87
162815,TARIFF_OPTION_97
162815,TARIFF_OPTION_118
162817,TARIFF_OPTION_87
162818,TARIFF_OPTION_87
162819,TARIFF_OPTION_87
162820,TARIFF_OPTION_87
162820,TARIFF_OPTION_97
162821,TARIFF_OPTION_87
162822,TARIFF_OPTION_87
162823,TARIFF_OPTION_87
162824,TARIFF_OPTION_87
162825,TARIFF_OPTION_87
162826,TARIFF_OPTION_88
162828,TARIFF_OPTION_87
162829,TARIFF_OPTION_87
162832,TARIFF_OPTION_87
162833,TARIFF_OPTION_87
162834,TARIFF_OPTION_87
162835,TARIFF_OPTION_87
162836,TARIFF_OPTION_87
162837,TARIFF_OPTION_87
162838,TARIFF_OPTION_87
162839,TARIFF_OPTION_87
162840,TARIFF_OPTION_87
162841,TARIFF_OPTION_87
162843,TARIFF_OPTION_87
162845,TARIFF_OPTION_87
162846,TARIFF_OPTION_87
162847,TARIFF_OPTION_87
162849,TARIFF_OPTION_87
162850,TARIFF_OPTION_87
162851,TARIFF_OPTION_87
162851,TARIFF_OPTION_97
162852,TARIFF_OPTION_87
162853,TARIFF_OPTION_87
162855,TARIFF_OPTION_87
162856,TARIFF_OPTION_87
162858,TARIFF_OPTION_87
